,link,genre,company,country,language,keywords
713,Rocky-Horror-Picture-Show-The#tab=summary,"['Musical', 'Musical']","['20th Century Fox', 'Michael White Productions', '20th Century Fox', 'Michael White Productions']",United Kingdom,"['English', 'English']","['Midnight Movie', 'Cult Movie', 'Alien Invasion', 'LGBTQ+', 'Cannibalism', 'Midnight Movie', 'Cult Movie', 'Alien Invasion', 'LGBTQ+', 'Cannibalism']"
714,Blue-Bird-The#tab=summary,[],[],United States,[],[]
715,Blue-Like-Jazz#tab=summary,"['Comedy', 'Comedy']","['RuckusFilm', 'RuckusFilm']",United States,"['English', 'English']","['College', 'Religious', 'Autobiographical', 'Novel or Other Work Adapted by Author', 'Inspired by a True Story', 'Crowdfunding', 'College', 'Religious', 'Autobiographical', 'Novel or Other Work Adapted by Author', 'Inspired by a True Story', 'Crowdfunding']"
716,Que-Horas-Ela-Volta#tab=summary,"['Drama', 'Drama']","['Oscilloscope Laboratories', 'Gullane', 'Africa Filmes', 'Globo Filmes', 'Oscilloscope Laboratories', 'Gullane', 'Africa Filmes', 'Globo Filmes']",Brazil,"['Portuguese', 'Portuguese']","['Upstairs / Downstairs', 'Class Warfare', 'Set in Brazil', 'São Paulo, Brazil', 'Dysfunctional Family', 'Upstairs / Downstairs', 'Class Warfare', 'Set in Brazil', 'São Paulo, Brazil', 'Dysfunctional Family']"
717,Q#tab=summary,"['Horror', 'Horror']",[],United States,[],"['Monster', 'Monster']"
718,Down-and-Out-with-the-Dolls#tab=summary,[],[], ,[],[]
719,Pink-Ribbons-Inc#tab=summary,"['Documentary', 'Documentary']","['National Film Board of Canada', 'National Film Board of Canada']",Canada,"['English', 'English']","['Agitprop', 'Terminal Illness', 'Cancer', 'Agitprop', 'Terminal Illness', 'Cancer']"
720,Blood-Feast-(2018)#tab=summary,['Horror'],['Gundo Entertainment'],United States,['English'],"['Torture Porn', 'Museum', 'Mental Illness', 'Bachelor Party', 'Cannibalism', 'Set in Paris', 'Food', 'Gods and Goddesses', 'Remake']"
721,Certifiably-Jonathan#tab=summary,"['Comedy', 'Comedy']","['Area 23a', 'Dada Films', 'Area 23a', 'Dada Films']",United States,"['English', 'English']","['Mockumentary', 'Artists', 'Gratuitous Cameos', 'Mockumentary', 'Artists', 'Gratuitous Cameos']"
722,navaja-de-Don-Juan-La#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['1405 Communications', '1405 Communications']",Peru,"['Spanish', 'Spanish']","['Sibling Rivalry', 'Loss Of Virginity', 'Coming of Age', 'Dysfunctional Family', 'Hispanic', 'Set in Peru', 'Prostitution', 'Gangs', 'Sibling Rivalry', 'Loss Of Virginity', 'Coming of Age', 'Dysfunctional Family', 'Hispanic', 'Set in Peru', 'Prostitution', 'Gangs']"
723,Ostatnia-Rodzina-(Poland)#tab=summary,"['Drama', 'Drama']",[],Poland,"['Polish', 'Polish']",[]
724,Extreme-Movie#tab=summary,"['Comedy', 'Comedy']",[], ,[],"['Segments', 'Segments']"
725,Charge-of-the-Light-Brigade-The#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']",[]
726,Grand-Theft-Parsons#tab=summary,"['Drama', 'Drama']",[], ,[],[]
727,Below-Zero-(2012)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Canada,"['English', 'English']",[]
728,Crowsnest#tab=summary,"['Horror', 'Horror']",[],Canada,"['English', 'English']","['Cabin in the Woods', 'Found Footage', 'Cannibalism', 'Hicksploitation', 'Cabin in the Woods', 'Found Footage', 'Cannibalism', 'Hicksploitation']"
729,Airborne-(2012)#tab=summary,"['Horror', 'Horror']",[],United Kingdom,"['English', 'English']","['In a Plane', 'Extreme Weather', 'Zombies', 'Supernatural Horror', 'In a Plane', 'Extreme Weather', 'Zombies', 'Supernatural Horror']"
730,Strange-Frame#tab=summary,"['Musical', 'Musical']",[], ,[],"['Intertitle', 'LGBTQ+', 'Romance', 'Musicians', 'Prologue', 'Singers', 'Voiceover/Narration', 'Slavery', 'Genetic Engineering', 'Corporate Malfeasance', 'Class Warfare', 'Cyberpunk', 'Artificial Intelligence', 'Music Industry', 'Amputee', 'Robot', 'Big Break', 'Gratuitous Cameos', 'Intertitle', 'LGBTQ+', 'Romance', 'Musicians', 'Prologue', 'Singers', 'Voiceover/Narration', 'Slavery', 'Genetic Engineering', 'Corporate Malfeasance', 'Class Warfare', 'Cyberpunk', 'Artificial Intelligence', 'Music Industry', 'Amputee', 'Robot', 'Big Break', 'Gratuitous Cameos']"
731,Cotton-Comes-to-Harlem#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']",[]
732,Bleeding-Hearts#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
733,Wicked-Within-The#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
734,Islands-The-(2019)#tab=summary,"['Adventure', 'Adventure']","['River Rain Films', 'River Rain Films']",United States,"['English', 'English']","['Set in Hawaii', '1800s', 'Set in Hawaii', '1800s']"
735,Gods-Not-Dead#tab=summary,['Drama'],['Pure Flix'],United States,['English'],"['Car Accident', 'Faith-Based Film', 'Religious', 'College', 'College Professor', 'Atheism', 'Death of a Spouse or Fiancée / Fiancé', 'Agitprop', 'Surprise Twist', 'Christians', 'Faith-Based Drama']"
736,Waiting#tab=summary,['Comedy'],[],United States,[],"['Food', 'Farcical / Slapstick Comedy', 'Restaurants', 'Ensemble', 'Relationships Gone Wrong']"
737,Dead-Mans-Shoes#tab=summary,"['Horror', 'Horror']",[], ,[],"['Gangs', 'Revenge', 'Slasher Horror', 'Gangs', 'Revenge', 'Slasher Horror']"
738,Fog-The-(1980)#tab=summary,"['Horror', 'Horror']","['Debra Hill Productions', 'Debra Hill Productions']",United States,"['English', 'English']","['Zombies', 'Revenge', 'Life in a Small Town', 'Surprise Twist', 'Hitchhiker', 'Supernatural Horror', 'Supernatural', 'Cult Movie', 'On a Boat', 'Extreme Weather', 'Zombies', 'Revenge', 'Life in a Small Town', 'Surprise Twist', 'Hitchhiker', 'Supernatural Horror', 'Supernatural', 'Cult Movie', 'On a Boat', 'Extreme Weather']"
739,Wolf-Creek#tab=summary,['Horror'],[],Australia,"['English', 'Swedish']","['Isolation Horror', 'Torture Porn', 'Serial Killer', 'Australia', 'Tourists In Trouble', 'Sex Crimes']"
740,Ong-Bak#tab=summary,"['Action', 'Action']",[],Thailand,"['Thai', 'Thai']","['Martial Arts', 'Intertitle', 'White Collar Crime', 'Narcotics', 'Gangs', 'Country Mouse, City Mouse', 'Organized Crime', 'Underground / Illegal Fighting', 'Gambling', 'Voiceover/Narration', 'Extreme Weather', 'Confidence Men', 'Slow Motion Scene', 'Martial Arts', 'Intertitle', 'White Collar Crime', 'Narcotics', 'Gangs', 'Country Mouse, City Mouse', 'Organized Crime', 'Underground / Illegal Fighting', 'Gambling', 'Voiceover/Narration', 'Extreme Weather', 'Confidence Men', 'Slow Motion Scene']"
741,Serbuan-maut#tab=summary,['Action'],"['Merantau Films', 'Celluloid Nightmares', 'XYZ Films']",Indonesia,['Indonesian'],"['Organized Crime', 'Special Ops', 'Martial Arts']"
742,Down-by-Law#tab=summary,[],[],Germany,"['English', 'Italian', 'English', 'Italian']",[]
743,Offspring-The#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
744,Sex-with-Strangers#tab=summary,['Documentary'],[],United States,[],[]
745,Estiu-1993-(Spain)#tab=summary,"['Drama', 'Drama']","['Incia Films', 'Incia Films']",Spain,"['Catalan', 'Catalan']","['Coming of Age', '1990s', 'Autobiographical', 'Young Child Dealing with the Death of a Parent', 'AIDS', 'Terminal Illness', 'Orphan', 'Coming of Age', '1990s', 'Autobiographical', 'Young Child Dealing with the Death of a Parent', 'AIDS', 'Terminal Illness', 'Orphan']"
746,Summerland-(UK)#tab=summary,"['Drama', 'Drama']","['Quickfire Films', 'BFI', 'Shoebox Films', 'Iota Films', 'Embankment Films', 'Quickfire Films', 'BFI', 'Shoebox Films', 'Iota Films', 'Embankment Films']",United Kingdom,"['English', 'English']",[]
747,Beyond-the-Black-Rainbow#tab=summary,"['Drama', 'Drama']","['Chromewood', 'Chromewood']",Canada,"['English', 'English']","['New Age', 'Cult Movie', 'Psychics', 'Mad Scientist', 'Escape', 'Narcotics', 'Visual Effects', 'Mute', 'New Age', 'Cult Movie', 'Psychics', 'Mad Scientist', 'Escape', 'Narcotics', 'Visual Effects', 'Mute']"
748,Dracula-Pages-from-a-Virgins-Diary#tab=summary,[],[], ,[],[]
749,Sleepwalker-The#tab=summary,"['Drama', 'Drama']","['Sundance Selects', '4 1/2 Film', 'Sundance Selects', '4 1/2 Film']",Norway,"['English', 'English']","['Sleepwalking', 'Family Secrets', 'Dysfunctional Family', 'Sundance Film Festival 2014', 'Sleepwalking', 'Family Secrets', 'Dysfunctional Family', 'Sundance Film Festival 2014']"
750,Departure-(2015)#tab=summary,"['Drama', 'Drama']","['Good Universe', 'Good Universe']",France,"['English', 'French', 'English', 'French']","['Development Hell', 'Development Hell']"
751,Faith-Like-Potatoes#tab=summary,[],[], ,[],[]
752,Lake-Mungo#tab=summary,"['Horror', 'Horror']",[], ,[],[]
753,Silent-Running#tab=summary,"['Drama', 'Drama']","['Universal Pictures', 'Universal Pictures']",United States,"['English', 'English']",[]
754,Dead-Undead-The#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']",[]
755,Vatican-Exorcisms-The#tab=summary,"['Horror', 'Horror']",[],Italy,"['English', 'English']",[]
756,Rocket-Singh-Salesman-of-the-Year#tab=summary,[],[],India,"['Hindi', 'Hindi']",[]
757,Casablanca#tab=summary,"['Drama', 'Drama']","['Hal B. Wallis', 'Hal B. Wallis']",United States,"['English', 'English']","['World War II', 'Film Noir', 'War', 'Romance', 'Resistance Fighter', 'Nazis', 'Immigration', 'Corrupt Cops', 'Romantic Drama', 'World War II', 'Film Noir', 'War', 'Romance', 'Resistance Fighter', 'Nazis', 'Immigration', 'Corrupt Cops', 'Romantic Drama']"
758,Rocky#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Boxing', 'Organized Crime', 'Big Break', 'Underdog', 'Romance', 'Inspired by a True Story', 'Training Montage', 'Sports Drama', 'Boxing', 'Organized Crime', 'Big Break', 'Underdog', 'Romance', 'Inspired by a True Story', 'Training Montage', 'Sports Drama']"
759,Devil-Inside-The#tab=summary,['Horror'],"['Insurge Pictures', 'Prototype']",Italy,['English'],"['Found Footage', 'Religious', 'Possessed', 'Based on an UNTRUE Story', 'Surprise Twist', 'Skeptic', 'Supernatural', 'Found footage horror']"
760,Tom-Jones#tab=summary,[],[],United Kingdom,"['English', 'English']",[]
761,Unfriended#tab=summary,"['Horror', 'Horror']","['Bazelevs Company', 'Blumhouse', 'Bazelevs Company', 'Blumhouse']",United States,"['English', 'English']","['Viral Video', 'Black Out Drunk', 'Internet', 'Suicide', 'Revenge', 'Set in California', 'Narcotics', 'Home Invasion', 'Slasher Horror', 'Infidelity', 'Supernatural', 'Computer Screen Film', 'Viral Video', 'Black Out Drunk', 'Internet', 'Suicide', 'Revenge', 'Set in California', 'Narcotics', 'Home Invasion', 'Slasher Horror', 'Infidelity', 'Supernatural', 'Computer Screen Film']"
762,Inconvenient-Truth-An#tab=summary,['Documentary'],['Participant Media'],United States,['English'],"['Environment', 'Extreme Weather', 'Agitprop', 'Academics']"
763,Youre-Next#tab=summary,['Horror'],"['Snoot Entertainment', 'HanWay Films']",United States,['English'],"['Dysfunctional Family', 'Home Invasion', 'Serial Killer', 'Sibling Rivalry', 'Unnamed Character', 'Screenplay Written By the Star', 'Surprise Twist', 'Inheritance', 'Survivalist', 'Prologue', 'Wedding Anniversary', 'Slasher Horror']"
764,Chernobyl-Diaries#tab=summary,['Horror'],"['Alcon Entertainment', 'FilmNation Entertainment', 'PWP']",United States,['English'],"['Mutants', 'Tourists In Trouble', 'Set in Ukraine', 'Abandoned Location', 'Surprise Twist', 'Testing an Urban Legend', 'Cannibalism', 'Ghost Town', 'Survival Horror']"
765,Howling-The#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']","['Gorn or Splatter Horror', 'Monster', 'Werewolf', 'Serial Killer', 'Faulty Memory', 'Investigative Journalist', 'Gorn or Splatter Horror', 'Monster', 'Werewolf', 'Serial Killer', 'Faulty Memory', 'Investigative Journalist']"
766,Dr-No#tab=summary,"['Action', 'Action']","['United Artists', 'United Artists']",United Kingdom,"['English', 'English']","['Secret Agent', 'Mad Scientist', 'Hitmen', 'Martial Arts', 'Action Adventure', 'Secret Agent', 'Mad Scientist', 'Hitmen', 'Martial Arts', 'Action Adventure']"
767,Hellraiser-(1987)#tab=summary,"['Horror', 'Horror']","['New World Pictures', 'Cinemarque Entertainment BV', 'Film Futures', 'New World Pictures', 'Cinemarque Entertainment BV', 'Film Futures']",United Kingdom,"['English', 'English']","['Demons', 'Supernatural Horror', 'Supernatural', 'Infidelity', 'Death of a Spouse or Fiancée / Fiancé', 'Relationships Gone Wrong', 'Demons', 'Supernatural Horror', 'Supernatural', 'Infidelity', 'Death of a Spouse or Fiancée / Fiancé', 'Relationships Gone Wrong']"
768,Hello-My-Name-is-Doris#tab=summary,['Drama'],"['Roadside Attractions', 'Stage 6 Films', 'Red Crown', ' Haven Entertainment']",United States,['English'],"['Generational Conflict', 'Romance', 'Set in New York', 'Set in Brooklyn', 'Unrequited Love', 'Dream Sequence', 'Musicians', 'Photography', 'LGBTQ+', 'Comedy Drama']"
769,X-(2022-Horror)#tab=summary,"['Horror', 'Horror']","['A24', 'Bron Creative', 'A24', 'Bron Creative']",United States,"['English', 'English']","['Slasher Horror', 'Porn Business', 'Movie Business', '1970s', 'Filmed in New Zealand', 'Slasher Horror', 'Porn Business', 'Movie Business', '1970s', 'Filmed in New Zealand']"
770,Cry-Wolf#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],United States,"['English', 'English']","['Surprise Twist', 'Psychological Thriller', 'Infidelity', 'Relationships Gone Wrong', 'Revenge', 'Prank Gone Wrong', 'Surprise Twist', 'Psychological Thriller', 'Infidelity', 'Relationships Gone Wrong', 'Revenge', 'Prank Gone Wrong']"
771,Godzilla-2000#tab=summary,"['Action', 'Action']",[],Japan,"['Japanese', 'Japanese']","['Action Adventure', 'Kaiju', 'Alien Encounters', 'Action Adventure', 'Kaiju', 'Alien Encounters']"
772,Blue-Valentine#tab=summary,['Drama'],"['Incentive Filmed Entertainment', 'Silverwood Films', 'Hunting Lane Films', 'Chrysler', 'Shade Pictures', 'Motel Movies', 'Cottage Industries']",United States,['English'],"['Unexpected Families', 'Relationships Gone Wrong', 'Non-Chronological', 'Voiceover/Narration', 'Romantic Drama', 'Addiction', 'Unexpected Pregnancy', 'Dysfunctional Family', 'Death of a Pet', 'Fired']"
773,Transamerica#tab=summary,['Drama'],[],United States,[],"['Comedy Drama', 'LGBTQ+', 'Road Trip', 'Dysfunctional Family', 'Suicide', 'Child Abuse', 'Sex Crimes', 'Young Child Dealing with the Death of a Parent', 'Prostitution', 'Porn Business', 'Jewish']"
774,Beyond-the-Valley-of-the-Dolls#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Satirical Comedy', 'Satire', 'Prescription Drug Abuse', 'Addiction', 'Relationships Gone Wrong', 'Suicide', 'Domestic Abuse', 'LGBTQ+', 'Abortion', 'Musicians', 'Inheritance', 'Cult Movie', 'Ensemble', 'Satirical Comedy', 'Satire', 'Prescription Drug Abuse', 'Addiction', 'Relationships Gone Wrong', 'Suicide', 'Domestic Abuse', 'LGBTQ+', 'Abortion', 'Musicians', 'Inheritance', 'Cult Movie', 'Ensemble']"
775,Love-Me-Tender#tab=summary,"['Western', 'Western']",[],United States,"['English', 'English']","['Civil War', 'Romance', 'Love Triangle', 'Intertitle', 'Dysfunctional Family', 'Sibling Rivalry', 'Civil War', 'Romance', 'Love Triangle', 'Intertitle', 'Dysfunctional Family', 'Sibling Rivalry']"
776,Unfriended-Dark-Web-(2018)#tab=summary,"['Horror', 'Horror']","['Bazelevs Company', 'BH Tilt', 'Blumhouse', 'Bazelevs Company', 'BH Tilt', 'Blumhouse']",United States,"['R', 'English', 'R', 'English']","['Internet', 'Slasher Horror', 'Computer Screen Film', 'Internet', 'Slasher Horror', 'Computer Screen Film']"
777,Sands-of-Iwo-Jima#tab=summary,[],[],United States,"['English', 'English']",[]
778,Green-Inferno-The#tab=summary,"['Horror', 'Horror']","['Dragonfly Entertainment', 'Sobras International Pictures', 'Worldview Entertainment', 'Blumhouse', 'Dragonfly Entertainment', 'Sobras International Pictures', 'Worldview Entertainment', 'Blumhouse']",United States,"['English', 'English']","['Environment', 'Torture Porn', 'Cannibalism', 'Suicide', 'Scene in End Credits', 'Corporate Malfeasance', 'Gorn or Splatter Horror', 'Environment', 'Torture Porn', 'Cannibalism', 'Suicide', 'Scene in End Credits', 'Corporate Malfeasance', 'Gorn or Splatter Horror']"
779,I-Am-Not-Your-Negro#tab=summary,['Documentary'],[],United States,['English'],"['African Americans', 'Bigotry', 'Voiceover/Narration', 'Political', 'Political Assassination']"
780,Sessions-The#tab=summary,['Drama'],"['Such Much Films', 'Judi Levine', 'Stephen Nemeth']",United States,['English'],"['Autobiographical', 'News', 'Therapists / Therapy', 'Delayed Adulthood', 'Loss Of Virginity', 'Disability']"
781,Shine-a-Light#tab=summary,"['Documentary', 'Documentary']",[],United States,"['English', 'English']","['Musicians', ""Rock 'n' Roll"", 'IMAX: DMR', 'Musicians', ""Rock 'n' Roll"", 'IMAX: DMR']"
782,October-Baby#tab=summary,['Drama'],"['American Family Studios', 'Provident Films', 'Gravitas Productions']",United States,['English'],"['Coming of Age', 'Religious', 'Faith-Based Film', 'Adopted Family', 'Road Trip']"
783,Skeleton-Twins-The#tab=summary,['Drama'],"['Venture 4th', 'Duplass Brothers']",United States,['English'],"['Twins', 'Sibling Rivalry', 'Suicide', 'Dysfunctional Family', 'LGBTQ+', 'Infidelity', 'Suicide Attempt', 'Depression', ""You Can't Go Home Again"", 'Young Child Dealing with the Death of a Parent', 'Digital Cinematography', 'Sundance Film Festival 2014']"
784,20-Feet-From-Stardom#tab=summary,['Documentary'],"['Gil Friesen', 'Temolo Productions']",United States,['English'],"['Musicians', 'Singers', 'Music Industry', 'Biography', 'On Tour', '1960s', '1970s', '1980s', 'Rockumentary']"
785,Food-Inc#tab=summary,['Documentary'],"['Participant Media', 'River Road Entertainment']",United States,['English'],"['Food', 'Agitprop']"
786,Inconvenient-Sequel-An#tab=summary,['Documentary'],[],United States,['English'],"['Environment', 'Archive Footage', 'Archival Footage of Previous Installment', 'Agitprop', 'Delayed Sequel', 'Extreme Weather']"
787,Next-Stop-Wonderland#tab=summary,['Romantic Comedy'],[],United States,[],['Romance']
788,Obvious-Child#tab=summary,['Romantic Comedy'],"['Rooks Nest Entertainment', 'Sundial Pictures', 'Votiv Films']",United States,['English'],"['Relationships Gone Wrong', 'One Night Stand', 'Unexpected Pregnancy', 'Stand-Up Comedy', 'Fired', 'Delayed Adulthood', 'Voiceover/Narration', 'Jewish', 'Interfaith Romance', 'Non-Chronological', 'Breaking the Fourth Wall', 'Director Remaking Their Own Movie', 'Novel or Other Work Adapted by Author']"
789,Martha-Marcy-May-Marlene#tab=summary,['Thriller/Suspense'],"['BorderLine Films', 'FilmHaven Entertainment', 'MayBach Cunningham', 'Fox Searchlight Pictures', 'This is That']",United States,['English'],"['Cults', 'Religious', 'Mental Illness', 'Step-Family', 'Dysfunctional Family', 'Non-Chronological', 'Sex Crimes', 'Accidental Death', 'PTSD', 'Young Child Dealing with the Death of a Parent']"
790,Junebug#tab=summary,"['Drama', 'Drama']",[],United States,[],"['Baby Shower', 'Baby Shower']"
791,Frozen-River#tab=summary,['Drama'],[],United States,"['English', 'French', 'Mandarin', 'Urdu']",[]
792,Sidewalks-of-New-York#tab=summary,"['Comedy', 'Comedy']",[],United States,[],[]
793,Two-Girls-and-a-Guy#tab=summary,"['Drama', 'Drama']","['Fox Searchlight Pictures', 'Fox Searchlight Pictures']",United States,"['English', 'English']",[]
794,Broken-Hearts-Club-A-Romantic-Comedy-The#tab=summary,['Comedy'],[], ,[],['LGBTQ+']
795,Who-Killed-the-Electric-Car#tab=summary,"['Documentary', 'Documentary']",[],United States,[],[]
796,Secrets-of-Jonathan-Sperry-The#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
797,Walking-and-Talking#tab=summary,"['Romantic Comedy', 'Romantic Comedy']",[], ,[],"['Romance', 'Romance']"
798,Bubba-Ho-Tep#tab=summary,['Comedy'],[], ,[],"['Elvis Impersonators', 'Mummy', 'Monster']"
799,No-Mans-Land#tab=summary,"['Drama', 'Drama']","['United Artists', 'United Artists']",Belgium,"['Bosnian', 'English', 'French', 'Serbian', 'Bosnian', 'English', 'French', 'Serbian']","['Foreign Language', 'Foreign Language']"
800,Slam#tab=summary,['Drama'],[], ,[],['Hood Film']
801,Visages-villages-(France)#tab=summary,"['Documentary', 'Documentary']","['Cine Tamaris', 'Social Animals', 'Rouge International', 'Arte France Cinema', 'Arches Films', 'Canal Plus', 'ARTE France', 'Le Pacte', 'Cohen Media Group', 'Cine Tamaris', 'Social Animals', 'Rouge International', 'Arte France Cinema', 'Arches Films', 'Canal Plus', 'ARTE France', 'Le Pacte', 'Cohen Media Group']",France,"['French', 'French']","['Autumn Years', 'Set in France', 'Road Trip', 'Movie Director', 'Autumn Years', 'Set in France', 'Road Trip', 'Movie Director']"
802,Brigham-City#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[], ,[],[]
803,Patti-Cakes#tab=summary,"['Comedy', 'Comedy']","['TSG Entertainment', 'Fox Searchlight Pictures', 'RT Features', 'Stay Gold Features', 'Maiden Voyage Films', 'Department of Motion Pictures', 'TSG Entertainment', 'Fox Searchlight Pictures', 'RT Features', 'Stay Gold Features', 'Maiden Voyage Films', 'Department of Motion Pictures']",United States,"['English', 'English']","['Hip Hop and Rap', 'Set in New Jersey', 'Musicians', 'Big Break', 'Dysfunctional Family', 'Hip Hop and Rap', 'Set in New Jersey', 'Musicians', 'Big Break', 'Dysfunctional Family']"
804,Panic#tab=summary,['Drama'],[],United States,['English'],['Dysfunctional Family']
805,Palo-Alto#tab=summary,['Drama'],"['James Franco', 'Rabbit Bandini Productions']",United States,['English'],"['Coming of Age', 'Romance', 'First Love', 'Love Triangle', 'Ensemble', 'Community Service', 'Screenplay Written By the Star']"
806,Fiza#tab=summary,"['Drama', 'Drama']",[], ,[],[]
807,Ajami#tab=summary,"['Drama', 'Drama']",[],Israel,"['Arabic', 'Hebrew', 'Arabic', 'Hebrew']",[]
808,Orgazmo#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Porn Business', 'Porn Business']"
809,Future-The#tab=summary,['Drama'],"['Razor Films', 'GNK Productions', 'Film 4', 'The Match Factory', 'Haut et Court']",Germany,['English'],"['Performing Arts', 'Internet', 'Animal Lead', 'Talking Animals', 'Voiceover/Narration', 'Dancing', 'Directing Yourself']"
810,All-the-Real-Girls#tab=summary,"['Drama', 'Drama']",[], ,[],[]
811,23-Blast#tab=summary,"['Drama', 'Drama']","['Ocean Avenue Entertainment', 'Toy Gun Films', 'Touchdown Productions', 'Ocean Avenue Entertainment', 'Toy Gun Films', 'Touchdown Productions']",United States,"['English', 'English']","['Football', 'Inspirational Sports', 'High School Sports', 'Medical and Hospitals', 'Blindness', 'Comeback', 'Football', 'Inspirational Sports', 'High School Sports', 'Medical and Hospitals', 'Blindness', 'Comeback']"
812,Dream-With-The-Fishes#tab=summary,"['Drama', 'Drama']",[], ,[],[]
813,Act-of-Killing-The#tab=summary,['Documentary'],"['Final Cut For Real', 'Spring Films LTD', 'Media Programme of the European Union']",Denmark,['English'],"['Government Corruption', 'Genocide', 'War Crimes', 'Cross-Dressing', 'Political', 'Performing Arts']"
814,Blue-Car#tab=summary,"['Drama', 'Drama']",[], ,[],"['Coming of Age', 'Coming of Age']"
815,Wristcutters-A-Love-Story#tab=summary,['Comedy'],[],United States,[],[]
816,Luminarias#tab=summary,"['Comedy', 'Comedy']",[],United States,[],[]
817,Bo-Gia-(2021-Vietnam)#tab=summary,['Comedy'],[],Viet Nam,['Vietnamese'],[]
818,I-Origins#tab=summary,"['Drama', 'Drama']","['Verisimilitude', 'WeWork Studios', 'Bersin Pictures', 'Penny Jane Films', 'Verisimilitude', 'WeWork Studios', 'Bersin Pictures', 'Penny Jane Films']",United States,"['English', 'English']","['Romance', 'Love at First Sight', 'Death of a Spouse or Fiancée / Fiancé', 'Reincarnation', 'Research Scientist', 'Romance', 'Love at First Sight', 'Death of a Spouse or Fiancée / Fiancé', 'Reincarnation', 'Research Scientist']"
819,inconnu-du-lac-L#tab=summary,"['Drama', 'Drama']","['Region PACA', 'Soficinema et Cinemage', 'CNC', 'Arte France Cinema', 'M141', 'Films de Force Majeure', 'Region PACA', 'Soficinema et Cinemage', 'CNC', 'Arte France Cinema', 'M141', 'Films de Force Majeure']",France,"['French', 'French']","['LGBTQ+', 'Romance', 'Love at First Sight', 'Police Procedural', 'Erotic Thriller', 'Erotic Drama', 'LGBTQ+', 'Romance', 'Love at First Sight', 'Police Procedural', 'Erotic Thriller', 'Erotic Drama']"
820,Antarctica-A-Year-on-Ice#tab=summary,"['Documentary', 'Documentary']",[],New Zealand,"['English', 'English']",[]
821,Battle-of-Shaker-Heights-The#tab=summary,"['Comedy', 'Comedy']",[], ,[],[]
822,Taxi-to-the-Dark-Side#tab=summary,"['Documentary', 'Documentary']",[],United States,"['English', 'English']","['War', 'Tortured for Information', 'War', 'Tortured for Information']"
823,Invitation-The#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['XYZ Films', 'Gamechanger', 'Lege Artis', 'XYZ Films', 'Gamechanger', 'Lege Artis']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Relationships Gone Wrong', 'Death of a Son or Daughter', 'Cults', 'Surprise Twist', 'Suicide Attempt', 'Non-Chronological', 'Suicide', 'Murder - Suicide', 'Early / Simultaneous Video-on-Demand release', 'Relationships Gone Wrong', 'Death of a Son or Daughter', 'Cults', 'Surprise Twist', 'Suicide Attempt', 'Non-Chronological', 'Suicide', 'Murder - Suicide']"
824,Guiana-1838#tab=summary,['Drama'],[], ,[],[]
825,Love-Liza#tab=summary,"['Drama', 'Drama']",[], ,[],[]
826,Once-in-a-Lifetime-the-Extraordinary-Story-of-the-New-York-Cosmos#tab=summary,"['Documentary', 'Documentary']",[],United Kingdom,[],"['Soccer', 'Soccer']"
827,Lisa-Picard-is-Famous#tab=summary,"['Comedy', 'Comedy']",[], ,[],[]
828,Beyond-the-Brick-A-LEGO-Brickumentary#tab=summary,"['Documentary', 'Documentary']","['Gem Pictures', 'Tiburon Pictures', 'Helo  ', 'Futuristic Films', 'Milkhaus', 'Radius TWC', 'Gem Pictures', 'Tiburon Pictures', 'Helo  ', 'Futuristic Films', 'Milkhaus', 'Radius TWC']",United States,"['English', 'English']","['Hagiography', 'Toys', 'Hagiography', 'Toys']"
829,Hardflip#tab=summary,"['Drama', 'Drama']","['Digital Filmz International', 'Risen Media', 'Skipstone Pictures', 'Digital Filmz International', 'Risen Media', 'Skipstone Pictures']",United States,"['English', 'English']","['Skateboarding', 'Coming of Age', 'Faith-Based Film', 'Religious', 'Cancer', 'Medical and Hospitals', 'Workaholic', 'Dysfunctional Family', 'Skateboarding', 'Coming of Age', 'Faith-Based Film', 'Religious', 'Cancer', 'Medical and Hospitals', 'Workaholic', 'Dysfunctional Family']"
