,link,genre,company,country,language,keywords
527,Kings-Ransom#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Kidnap', 'Kidnap']"
528,Bill-and-Ted-Face-the-Music-(2020)#tab=summary,"['Comedy', 'Comedy']","['Hammerstone Studios', 'Orion Pictures', 'Dugan Entertainment', 'TinRes Entertainment', 'Endeavor Content', 'Many Rivers', 'Hammerstone Studios', 'Orion Pictures', 'Dugan Entertainment', 'TinRes Entertainment', 'Endeavor Content', 'Many Rivers']",United States,"['English', 'English']","['Time Travel', 'Early / Simultaneous Video-on-Demand release', 'Musicians', 'End of the World', 'Father’s Footsteps', 'Father and Daughter', 'Disrupted by COVID-19 pandemic', 'Delayed Sequel', 'Time Travel', 'Early / Simultaneous Video-on-Demand release', 'Musicians', 'End of the World', 'Father’s Footsteps', 'Father and Daughter', 'Disrupted by COVID-19 pandemic', 'Delayed Sequel']"
529,Blindness-(2008)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Kino Swiat', 'Society Films ', 'RB', 'Telewizja Polska', 'Society for Arts Chicago', 'Studio Produkcyjne Orka', 'Mazowiecki Film Fund', 'National Center for Culture', 'TMT Diagnostyka', 'Kino Swiat', 'Society Films ', 'RB', 'Telewizja Polska', 'Society for Arts Chicago', 'Studio Produkcyjne Orka', 'Mazowiecki Film Fund', 'National Center for Culture', 'TMT Diagnostyka']",Brazil,"['English', 'English']","['Medical and Hospitals', 'Voiceover/Narration', 'Medical and Hospitals', 'Voiceover/Narration']"
530,Sgt-Stubby-An-American-Hero#tab=summary,['Adventure'],"['Fun Academy Motion Pictures', 'Mikros Image Animation']",Canada,['English'],"['World War I', 'Animal Lead', 'Voiceover/Narration', 'Military Life', 'Set in France', 'War']"
531,Carnage#tab=summary,['Drama'],"['Said Ben Said', 'SBS Productions', 'Constantin Film', 'SPI Film Studio', 'Versatil Cinema', 'Zanagar Films', 'France 2 Cinema', 'Canal Plus', 'Cinecinema', 'France Television', 'Centropolis Entertainment', 'Polish Film Institute', 'ARD/Degeto', 'Filmfermsehfonds Bayem', 'Wild Bunch']",France,['English'],"['Lawyers', 'Dysfunctional Family', 'One Set', 'One Location', 'Novel or Other Work Adapted by Author']"
532,Tulip-Fever#tab=summary,['Drama'],"['Worldview Entertainment', 'Weinstein Company', 'Ruby Films']",United Kingdom,['English'],"['Development Hell', 'Delayed Release', 'Set in Amsterdam', 'Infidelity', '1700s', 'Artists', 'Relationships Gone Wrong', 'Historical Drama']"
533,BloodRayne#tab=summary,"['Action', 'Action']","['Romar/Boll KG Productions', 'Romar/Boll KG Productions']",Romania,"['English', 'English']","['Vampire', 'Vampire']"
534,Legend-(2015)#tab=summary,['Thriller/Suspense'],"['Cross Creek Pictures', 'StudioCanal', 'Working Title Films', 'Anton Capital Entertainment', 'Universal Pictures']",United Kingdom,['English'],"['Twins', 'Same Actor, Multiple Roles', 'Organized Crime', 'Set in London', 'Set in United Kingdom', '1960s', 'Voiceover/Narration', 'Suicide']"
535,Bad-Lieutenant-Port-of-Call-New-Orleans#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']",[]
536,Jane-Got-a-Gun#tab=summary,"['Western', 'Western']","['Boies/Schiller', '1821 Pictures', 'Handsomecharlie Films', 'Stone Village', 'Weathervane Productions', 'Boies/Schiller', '1821 Pictures', 'Handsomecharlie Films', 'Stone Village', 'Weathervane Productions']",United States,"['English', 'English']","['Development Hell', 'Delayed Release', 'Relationships Gone Wrong', 'Gangs', 'Development Hell', 'Delayed Release', 'Relationships Gone Wrong', 'Gangs']"
537,Me-and-Orson-Welles#tab=summary,['Drama'],[],United Kingdom,['English'],['Romance']
538,All-My-Life-(2020)#tab=summary,"['Drama', 'Drama']","['Broken Road', 'Universal Pictures', 'Perfect World Pictures', 'Broken Road', 'Universal Pictures', 'Perfect World Pictures']",United States,"['English', 'English']","['Romance', 'Romantic Drama', 'Romance', 'Romantic Drama']"
539,Venom-(2005)#tab=summary,"['Horror', 'Horror']",[],United States,"['Creole', 'English', 'Creole', 'English']","['Slasher Horror', 'Possessed', 'Secret Magic', 'Voodoo', 'Dysfunctional Family', 'Young Child Dealing with the Death of a Parent', 'Relationships Gone Wrong', 'Slasher Horror', 'Possessed', 'Secret Magic', 'Voodoo', 'Dysfunctional Family', 'Young Child Dealing with the Death of a Parent', 'Relationships Gone Wrong']"
540,Where-the-Truth-Lies#tab=summary,"['Drama', 'Drama']",[],Canada,[],"['Erotic Drama', 'Erotic Drama']"
541,Without-Limits#tab=summary,"['Drama', 'Drama']",[], ,[],[]
542,On-the-Road#tab=summary,"['Drama', 'Drama']","['Jerry Leider Company', 'Vanguard Films', 'Film 4', 'Jerry Leider Company', 'Vanguard Films', 'Film 4']",Brazil,"['English', 'English']","['Road Trip', 'Life on the Outside', 'Writing and Writers', 'LGBTQ+', 'Gratuitous Cameos', 'Non-Chronological', 'Sexual Fetishism', 'Inspired by a True Story', 'Autobiographical', 'Voiceover/Narration', 'Road Trip', 'Life on the Outside', 'Writing and Writers', 'LGBTQ+', 'Gratuitous Cameos', 'Non-Chronological', 'Sexual Fetishism', 'Inspired by a True Story', 'Autobiographical', 'Voiceover/Narration']"
543,petits-mouchoirs-Les#tab=summary,"['Comedy', 'Comedy']","['EuropaCorp', 'Caneo Films', 'Les Productions du Tresor', 'M6 Films', 'Cofinova 6', 'Compagnie Cinematographer Europeenne', 'Panache Productions', 'Canal Plus', 'Cinecinema', 'M6', 'W9', 'EuropaCorp', 'Caneo Films', 'Les Productions du Tresor', 'M6 Films', 'Cofinova 6', 'Compagnie Cinematographer Europeenne', 'Panache Productions', 'Canal Plus', 'Cinecinema', 'M6', 'W9']",France,"['French', 'French']","['Unrequited Love', 'LGBTQ+', 'Closeted Homosexual', 'Summer Vacation', 'Narcotics', 'Infidelity', 'Mid-Life Crisis', 'Unrequited Love', 'LGBTQ+', 'Closeted Homosexual', 'Summer Vacation', 'Narcotics', 'Infidelity', 'Mid-Life Crisis']"
544,Love-Ranch#tab=summary,"['Drama', 'Drama']",[],United States,[],"['Romance', 'Romance']"
545,Yi-ge-ren-de-wu-lin-(China)-(2015)#tab=summary,"['Action', 'Action']","['Emperor Motion Picture', 'Sun Entertainment Culture', 'Beijing Silver Moon Productions', 'Heart & Soul Productions', 'Emperor Motion Picture', 'Sun Entertainment Culture', 'Beijing Silver Moon Productions', 'Heart & Soul Productions']",China,"['Cantonese', 'Mandarin', 'Cantonese', 'Mandarin']","['Serial Killer', 'Martial Arts', 'Martial Arts Master', 'Fugitive / On the Run', 'Accidental Death', 'Life on the Outside', 'Serial Killer', 'Martial Arts', 'Martial Arts Master', 'Fugitive / On the Run', 'Accidental Death', 'Life on the Outside']"
546,Sammys-avonturen-De-geheime-doorgang#tab=summary,"['Adventure', 'Adventure']",[],Belgium,"['English', 'English']",[]
547,Matilda-(Russia)#tab=summary,"['Drama', 'Drama']",[],Russian Federation,"['Russian', 'Russian']",[]
548,Belka-i-Strelka-Zvezdnye-sobaki#tab=summary,"['Adventure', 'Adventure']",[],Russian Federation,"['Russian', 'Russian']",[]
549,veritable-histoire-du-Chat-Botte-La#tab=summary,[],[],Belgium,"['French', 'French']",[]
550,Professor-and-the-Madman-The-(2019-Ireland)#tab=summary,"['Drama', 'Drama']","['Voltage Pictures', 'Fabrica de Cine', 'Definition Films', '22h22', 'Zik Zak Filmworks', 'Caviar', 'Fastnet Films', 'Voltage Pictures', 'Fabrica de Cine', 'Definition Films', '22h22', 'Zik Zak Filmworks', 'Caviar', 'Fastnet Films']",France,"['English', 'English']","['1800s', 'Mental Illness', '1800s', 'Mental Illness']"
551,Ironclad#tab=summary,"['Action', 'Action']","['ARC Entertainment', 'Xlrator Media', 'VIP Medienfonds 4', 'Rising Star Productions', 'The Wales Creative IP Fund', 'Contentfilm International', 'Mythic International Entertainment Production', 'Silver Reel Entertainment', 'Molinare', 'Perpetual Media', 'ARC Entertainment', 'Xlrator Media', 'VIP Medienfonds 4', 'Rising Star Productions', 'The Wales Creative IP Fund', 'Contentfilm International', 'Mythic International Entertainment Production', 'Silver Reel Entertainment', 'Molinare', 'Perpetual Media']",United Kingdom,"['English', 'English']","['War', 'Historical Drama', 'Royalty', 'Political', 'War', 'Historical Drama', 'Royalty', 'Political']"
552,Red-Sky#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']",[]
553,Waterloo#tab=summary,[],[],Italy,"['English', 'English']",[]
554,Mariah-Mundi-and-the-Midas-Box#tab=summary,"['Adventure', 'Adventure']","['Entertainment Motion Pictures', 'Arcadia Motion Pictures', 'Matador Pictures', 'Intl Pictures Two', 'Cinema 4.', '120dB Films', 'UFund', 'Entertainment Motion Pictures', 'Arcadia Motion Pictures', 'Matador Pictures', 'Intl Pictures Two', 'Cinema 4.', '120dB Films', 'UFund']",United Kingdom,"['English', 'English']","['Steampunk', 'Early / Simultaneous Video-on-Demand release', 'Curses', 'Kidnap', 'Family Movie', 'Steampunk', 'Early / Simultaneous Video-on-Demand release', 'Curses', 'Kidnap', 'Family Movie']"
555,Reagan#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Filmed in California, United States', 'Filmed in California, United States']"
556,Mandate-(2021)#tab=summary,"['Action', 'Action']","['Carl Jackson Studios', 'Carl Jackson Studios']",United States,"['English', 'English']",[]
557,Dangerous-Liaisons-(2012)#tab=summary,"['Drama', 'Drama']","['Zonbo Media', 'Homerun Asia', 'Zonbo Media', 'Homerun Asia']",China,"['Mandarin', 'Mandarin']","['Modern Adaptation', 'Romance', 'Relationships Gone Wrong', 'Revenge', 'Loss Of Virginity', 'Erotic Drama', 'Modern Adaptation', 'Romance', 'Relationships Gone Wrong', 'Revenge', 'Loss Of Virginity', 'Erotic Drama']"
558,Star-Trek-IV-The-Voyage-Home#tab=summary,['Adventure'],['Paramount Pictures'],United States,['English'],"['Visual Effects', 'Time Travel']"
559,Scream-2#tab=summary,['Horror'],"['Dimension Films', 'Konrad Pictures', 'Craven', 'Maddalena']",United States,['English'],"['Slasher Horror', 'College', 'Surprise Twist', 'News', 'Revenge', 'Prologue']"
560,Addams-Family-The-(2019)#tab=summary,['Adventure'],"['The Jackal Group', 'Cinesite', 'Metro-Goldwyn-Mayer Pictures', 'Annapurna Films']",United States,['English'],"['3-D', '3-D - Shot in 3-D', 'Set in New Jersey', 'Reality TV', 'Family Reunion', 'Kids Horror']"
561,Where-the-Crawdads-Sing#tab=summary,['Drama'],"['3000 Pictures', 'Hello Sunshine']",United States,['English'],"['Murder Mystery', 'Dysfunctional Family', 'Abandoned Child', 'Addiction', 'Domestic Abuse', 'Child Abuse', 'Sex Crimes', 'Relationships Gone Wrong', 'Coming of Age', 'Mystery Drama']"
562,Scream-(2022)#tab=summary,['Horror'],"['Spyglass Media Group', 'Project X Entertainment', 'Paramount Pictures', 'Radio Silence']",United States,['English'],"['Slasher Horror', 'Delayed Sequel', 'The Past Catching up with You']"
563,Old-School#tab=summary,"['Comedy', 'Comedy']","['Montecito Picture Company', 'Montecito Picture Company']",United States,"['English', 'English']","['Buddy Comedy', 'Frat Pack', 'Fraternity/Sorority', 'Buddy Comedy', 'Frat Pack', 'Fraternity/Sorority']"
564,Rocky-Balboa-(2006)#tab=summary,['Drama'],[],United States,['English'],"['Boxing', 'Comeback', 'Delayed Sequel', 'Training Montage', 'Sports Drama']"
565,Think-Like-a-Man-2#tab=summary,['Romantic Comedy'],"['Screen Gems', 'LStar Capital', 'Will Packer Productions']",United States,['English'],"['Voiceover/Narration', 'Romance', 'African Americans', 'Relationship Advice', 'Relationships Gone Wrong', 'Ensemble']"
566,Fences#tab=summary,['Drama'],"['Paramount Pictures', 'Bron Creative', 'Macro Media', 'Scott Rudin Productions']",United States,['English'],"['Directing Yourself', 'Novel or Other Work Adapted by Author', 'Set in Pittsburgh, PA', '1950s', 'Former Professional Athlete', 'Baseball', 'African Americans', '2017 Oscars Best Picture Nominee', 'Historical Drama']"
567,Whole-Nine-Yards-The#tab=summary,['Comedy'],"['Morgan Creek Productions', 'Franchise Pictures', 'Rational Packaging']",Canada,['English'],"['Hitmen', 'Mafia', 'Crime Comedy', 'Dentist', ""Bounty/Price on one's Head"", 'Dysfunctional Family', 'In-Laws / Future In-Laws', 'Relationships Gone Wrong', 'Undercover', 'Crime Boss', 'Set in Quebec', 'Set in Montreal', 'Set in Chicago', 'Romance']"
568,Footloose-(2010)#tab=summary,"['Musical', 'Musical']","['Paramount Pictures', 'Spyglass Entertainment', 'Meron Weston Pictures', 'Paramount Pictures', 'Spyglass Entertainment', 'Meron Weston Pictures']",United States,"['English', 'English']","['Dancing', ""Rock 'n' Roll"", 'Country Mouse, City Mouse', 'Culture Clash', 'Religious', 'Political', 'Atheism', 'Remake', 'Young Child Dealing with the Death of a Parent', 'Death of a Son or Daughter', 'Voiceover/Narration', 'Parties Gone Wild', 'Prologue', 'Auto Racing', 'Prom', 'Dancing', ""Rock 'n' Roll"", 'Country Mouse, City Mouse', 'Culture Clash', 'Religious', 'Political', 'Atheism', 'Remake', 'Young Child Dealing with the Death of a Parent', 'Death of a Son or Daughter', 'Voiceover/Narration', 'Parties Gone Wild', 'Prologue', 'Auto Racing', 'Prom']"
569,Going-in-Style-(2017)#tab=summary,['Comedy'],"['New Line Cinema', 'Village Roadshow Productions', 'De Line Pictures', 'RatPac Entertainment', 'Dune Entertainment']",United States,['English'],"['Remake', 'Heist', 'Money Troubles', 'White Collar Crime', 'Revenge', 'Autumn Years', 'Retirement', 'Crime Comedy', 'Crime Caper']"
570,Point-Break#tab=summary,"['Action', 'Action']","['Johnny Utah Productions', 'Johnny Utah Productions']",United States,"['English', 'English']","['Undercover', 'Surfing', 'Remade', 'Undercover', 'Surfing', 'Remade']"
571,Fisher-King-The-(1991)#tab=summary,['Drama'],[],United States,['English'],"['Comedy Drama', 'Prologue', 'Misanthrope', 'Radio Industry', 'Mass Shooting', 'Murder - Suicide', 'Depression', 'Suicide', 'Homeless', 'Mental Illness', 'Death of a Spouse or Fiancée / Fiancé', 'Romance', 'Widow/Widower', 'Redemption']"
572,I-Still-Know-What-You-Did-Last-Summer#tab=summary,['Horror'],[],United States,[],"['Revenge', 'Slasher Horror']"
573,Hitman#tab=summary,['Action'],[],France,['English'],"['Hitmen', 'Religious', 'Action Thriller', 'Crime', 'Orphan', 'Shadowy Organization']"
574,Hello-Dolly#tab=summary,"['Musical', 'Musical']",[],United States,"['English', 'English']","['Intertitle', 'Matchmaker', 'Widow/Widower', 'Romance', 'Intertitle', 'Matchmaker', 'Widow/Widower', 'Romance']"
575,Return-to-Me#tab=summary,['Romantic Comedy'],[],United States,[],['Romance']
576,Men-Who-Stare-at-Goats#tab=summary,['Black Comedy'],"['Overture Films', 'Momentum Pictures', 'Winchester Capital Management', 'BBC Films', 'Smokehouse Pictures']",United States,['English'],[]
577,Zack-and-Miri-Make-a-Porno#tab=summary,['Comedy'],"['Weinstein Company', 'View Askew']",United States,['English'],"['Porn Business', 'Amateur Porn', 'Sex Comedy', 'Romance', 'Hockey', 'Money Troubles']"
578,Double-Take-(2001)#tab=summary,['Action'],"['Touchstone Pictures', 'Permut Presentations', 'Rat Entertainment']",United States,['English'],"['Action Comedy', 'Confidence Men', 'White Collar Crime', 'Corporate Malfeasance', 'Organized Crime', 'C.I.A.', 'Drug Cartels', 'FBI', 'Undercover', 'Fired', 'Rogue Agent', 'Surprise Twist', 'False Identity', 'Corrupt Cops']"
579,Girl-Interrupted-(1999)#tab=summary,['Drama'],['Red Wagon Entertainment'],Germany,['English'],"['Biographical Drama', 'Biography', 'Suicide Attempt', 'Mental Illness', 'Mental Hospital', '1960s', 'Suicide', 'Child Abuse', 'Runaway', 'Infidelity', 'Romance', 'Relationships Gone Wrong', 'Vietnam War']"
580,Nurse-Betty#tab=summary,"['Black Comedy', 'Black Comedy']","['Gramercy Pictures', 'Propaganda Films', ""AB'-Strakt Pictures"", 'IMF', 'Gramercy Pictures', 'Propaganda Films', ""AB'-Strakt Pictures"", 'IMF']",United States,"['English', 'English']",[]
581,Piranha-3D#tab=summary,"['Horror', 'Horror']","['IPW', 'Aja/Levasseur Productions', 'IPW', 'Aja/Levasseur Productions']",United States,"['English', 'English']","['Animals Gone Bad', 'Porn Business', '3-D', 'Gratuitous Cameos', 'Horror Comedy', '3-D - Post-production Conversion', 'Animals Gone Bad', 'Porn Business', '3-D', 'Gratuitous Cameos', 'Horror Comedy', '3-D - Post-production Conversion']"
582,Faster-(2009)#tab=summary,['Action'],"['CBS Films', 'Tri-Star Pictures', 'Castle Rock Entertainment', 'State Street Pictures']",United States,['English'],"['Revenge', 'Life on the Outside', 'Corrupt Cops', 'Hitmen', 'Surprise Twist', 'Action Thriller', 'Death of a Sibling']"
583,Lock-Up#tab=summary,"['Action', 'Action']",[],United States,[],"['Prison', 'Cruel Wardens or Prison Guards', 'Escape', 'Revenge', 'Action Thriller', 'Crime', 'Prison', 'Cruel Wardens or Prison Guards', 'Escape', 'Revenge', 'Action Thriller', 'Crime']"
584,Wiz-The#tab=summary,"['Musical', 'Musical']",[],United States,[],"['African Americans', 'African Americans']"
585,Win-a-Date-with-Tad-Hamilton#tab=summary,['Romantic Comedy'],[],United States,['English'],"['Romance', 'Tween']"
586,Muppets-From-Space#tab=summary,"['Adventure', 'Adventure']","['Jim Henson Productions', 'Columbia Pictures', 'Jim Henson Productions', 'Columbia Pictures']",United States,"['English', 'English']",[]
587,Ready-to-Rumble#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Wrestling', 'Buddy Comedy', 'Wrestling', 'Buddy Comedy']"
588,Foxcatcher#tab=summary,['Drama'],['Annapurna Pictures'],United States,['English'],"['Olympics', 'Wrestling', '1980s', 'Mental Illness', 'Epilogue', 'Biographical Drama', 'Biography', 'Dysfunctional Family', 'Adult Child Dealing with the Death of a Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Mixed Martial Arts']"
589,I-Dont-Know-How-She-Does-It#tab=summary,"['Comedy', 'Comedy']","['Weinstein Company', 'Weinstein Company']",United States,"['English', 'English']","['Dysfunctional Family', 'Corporate Life', 'Mid-Life Crisis', 'Breaking the Fourth Wall', 'Comedy Drama', 'Romance', 'Widow/Widower', 'Workaholic', 'Dysfunctional Family', 'Corporate Life', 'Mid-Life Crisis', 'Breaking the Fourth Wall', 'Comedy Drama', 'Romance', 'Widow/Widower', 'Workaholic']"
590,Play-it-to-the-Bone#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']","['Boxing', 'Sports Comedy', 'Athletes Past Their Prime', 'Underdog', 'Comeback', 'Boxing', 'Sports Comedy', 'Athletes Past Their Prime', 'Underdog', 'Comeback']"
